store,app_id,rating,title,content,user,date,thumbs_up,app_version,app_name,full_text,theme,is_feature_request,india_signal
play,fr.kwit.android,1,,Give me my money back please. If you cant accually track my goals when I smoke or use a patch then it's a waste of money.,Jason Kormos,2020-09-05 08:48:11,0,4.5.304,Kwit - Quit smoking for good!,. Give me my money back please. If you cant accually track my goals when I smoke or use a patch then it's a waste of money.,paywall_pricing,False,False
play,fr.kwit.android,1,,"I think that app should be 100% free since it's dealing with people addiction. Also, being billed annually sounds absurd if the idea is to stop smoking. Edit : Never heard of ads? And you could let people decide if they wanna pay to remove them.",Derek Cote,2020-07-08 21:46:24,9,4.4.2,Kwit - Quit smoking for good!,". I think that app should be 100% free since it's dealing with people addiction. Also, being billed annually sounds absurd if the idea is to stop smoking. Edit : Never heard of ads? And you could let people decide if they wanna pay to remove them.",paywall_pricing,False,False
play,fr.kwit.android,1,,"I think that app should be 100% free since it's dealing with people addiction. Also, being billed annually sounds absurd if the idea is to stop smoking. Edit : Never heard of ads? And you could let people decide if they wanna pay to remove them.",Derek Cote,2020-07-08 21:46:24,9,4.4.2,Kwit - Quit smoking for good!,". I think that app should be 100% free since it's dealing with people addiction. Also, being billed annually sounds absurd if the idea is to stop smoking. Edit : Never heard of ads? And you could let people decide if they wanna pay to remove them.",subscription_issues,False,False
play,fr.kwit.android,1,,"I think that app should be 100% free since it's dealing with people addiction. Also, being billed annually sounds absurd if the idea is to stop smoking. Edit : Never heard of ads? And you could let people decide if they wanna pay to remove them.",Derek Cote,2020-07-08 21:46:24,9,4.4.2,Kwit - Quit smoking for good!,". I think that app should be 100% free since it's dealing with people addiction. Also, being billed annually sounds absurd if the idea is to stop smoking. Edit : Never heard of ads? And you could let people decide if they wanna pay to remove them.",ads,False,False
play,fr.kwit.android,1,,Posted a one star review. Suddenly its gone... Funny how it disappeared right after any critical comments. Edit: And notice how every problem and bug is always fixed in the next update that is somehow waiting for Google to release it...,A Google user,2020-02-28 19:58:56,1,,Kwit - Quit smoking for good!,. Posted a one star review. Suddenly its gone... Funny how it disappeared right after any critical comments. Edit: And notice how every problem and bug is always fixed in the next update that is somehow waiting for Google to release it...,crashes_bugs,False,False
play,fr.kwit.android,1,,Downloaded. Can't even sign up. Just get an error. Then when I try again it says my email is already signed up. Then it won't let me log in. Apparently this is the best app to quit smoking... NOT seeing it myself,A Google user,2020-02-13 03:14:15,2,4.3.11,Kwit - Quit smoking for good!,. Downloaded. Can't even sign up. Just get an error. Then when I try again it says my email is already signed up. Then it won't let me log in. Apparently this is the best app to quit smoking... NOT seeing it myself,login_account,False,False
play,fr.kwit.android,1,,"Couldnt even make an account was shut out of the app due to ""an internal error creating my account"" please contact kwit support",A Google user,2020-02-11 10:59:57,1,,Kwit - Quit smoking for good!,". Couldnt even make an account was shut out of the app due to ""an internal error creating my account"" please contact kwit support",login_account,False,False
play,fr.kwit.android,1,,Useless without premium,A Google user,2020-01-29 20:05:06,1,4.3.10,Kwit - Quit smoking for good!,. Useless without premium,content_quality,False,False
play,fr.kwit.android,1,,Worst useless app EVER!,A Google user,2019-09-05 12:41:49,1,1.4.7,Kwit - Quit smoking for good!,. Worst useless app EVER!,content_quality,False,False
play,fr.kwit.android,1,,Can't Sign up,A Google user,2019-03-05 03:52:23,2,1.4.4,Kwit - Quit smoking for good!,. Can't Sign up,login_account,False,False
play,fr.kwit.android,1,,I tried the free version and liked it so when my credits ran out for diary entries I purchased a subscription but I haven't been able to enter a diary entry since. It keeps telling me that I can't do this as I don't have credits. I've tried re-installing the app and re-starting my data but still can't input diary entries - which is the main purpose of a paid subscription. Until they fix this I'd recommend keeping your money.,A Google user,2019-02-27 12:43:11,18,1.4.2,Kwit - Quit smoking for good!,. I tried the free version and liked it so when my credits ran out for diary entries I purchased a subscription but I haven't been able to enter a diary entry since. It keeps telling me that I can't do this as I don't have credits. I've tried re-installing the app and re-starting my data but still can't input diary entries - which is the main purpose of a paid subscription. Until they fix this I'd recommend keeping your money.,subscription_issues,False,False
play,fr.kwit.android,1,,I tried the free version and liked it so when my credits ran out for diary entries I purchased a subscription but I haven't been able to enter a diary entry since. It keeps telling me that I can't do this as I don't have credits. I've tried re-installing the app and re-starting my data but still can't input diary entries - which is the main purpose of a paid subscription. Until they fix this I'd recommend keeping your money.,A Google user,2019-02-27 12:43:11,18,1.4.2,Kwit - Quit smoking for good!,. I tried the free version and liked it so when my credits ran out for diary entries I purchased a subscription but I haven't been able to enter a diary entry since. It keeps telling me that I can't do this as I don't have credits. I've tried re-installing the app and re-starting my data but still can't input diary entries - which is the main purpose of a paid subscription. Until they fix this I'd recommend keeping your money.,data_privacy,False,False
